/* DATA DESCRIPTION:
Citation:	WOCE Sea Surface Salinity, SSS (2005): Surface oceanographic data measured in the surface water of the Indian Ocean [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.314719
Related to:	WOCE (2002): World Ocean Circulation Experiment, Global Data, Version 3.0. WOCE International Project Office, WOCE Report, Southampton, UK; published by U.S. National Oceanographic Data Center, Silver Spring, 180/02, DVD-ROM
Project(s):	World Ocean Circulation Experiment (WOCE) (URI: https://en.wikipedia.org/wiki/World_Ocean_Circulation_Experiment)
Coverage:	MEDIAN LATITUDE: -1.218450 * MEDIAN LONGITUDE: 56.510606 * SOUTH-BOUND LATITUDE: -35.880000 * WEST-BOUND LONGITUDE: 20.500000 * NORTH-BOUND LATITUDE: 29.800000 * EAST-BOUND LONGITUDE: 127.960000
	DATE/TIME START: 1990-01-01T00:30:00 * DATE/TIME END: 1998-11-18T00:30:00
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 5 m
Event(s):	NODC_SSS_IndianOcean * DATE/TIME START: 1990-01-01T00:00:00 * DATE/TIME END: 1998-12-31T23:59:00 * METHOD/DEVICE: Thermosalinograph (TSG) * COMMENT: Position not given
Comment:	These data have been mainly collected on ships of opportunity (VOS). IRD has conducted this VOS network. Some other data have been retriewed from the NODC atlas (1998 onward).
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	DEPTH, water [m] (Depth water) * GEOCODE
	Temperature, water [°C] (Temp)
	Salinity (Sal)
	Reference/source (Reference)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	30990 data points
*/
Date/Time	Latitude	Longitude	Depth water [m]	Temp [°C]	Sal	Reference
1993-07-02T06:30	9.50	53.80	0	26.00	35.363	SIRD
1993-07-02T12:30	10.80	54.40	0	26.00	35.363	SIRD
1993-07-02T18:30	12.10	55.00	0	26.00	35.429	SIRD
1993-07-03T00:30	13.20	55.60	0	26.00	35.742	SIRD
1993-07-03T06:30	14.50	56.20	0	26.00	35.808	SIRD
1993-07-03T12:30	15.70	56.80	0	26.00	35.814	SIRD
1993-07-03T18:30	16.90	57.40	0	26.00	36.146	SIRD
1993-07-04T00:30	18.10	57.90	0	26.00	36.262	SIRD
1993-07-04T06:30	11.30	51.70	0	23.00	35.849	SIRD
1993-07-04T06:30	19.60	58.70	0	27.50	36.208	SIRD
1993-07-04T12:30	10.10	51.70	0	22.50	35.567	SIRD
1993-07-04T12:30	20.80	59.30	0	28.00	36.471	SIRD
1993-07-04T18:30	8.90	51.90	0	25.50	35.454	SIRD
1993-07-04T18:30	22.10	59.90	0	28.00	36.428	SIRD
1993-07-05T06:30	7.20	51.90	0	26.00	35.612	SIRD
1993-07-05T12:30	6.10	51.90	0	28.00	35.581	SIRD
1993-07-05T18:30	4.90	52.00	0	27.50	35.598	SIRD
1993-07-06T00:30	3.50	52.00	0	27.50	35.568	SIRD
1993-07-06T06:30	2.30	52.10	0	27.70	35.600	SIRD
1993-07-06T12:30	1.00	52.10	0	28.00	35.724	SIRD
1993-07-06T18:30	-0.20	52.10	0	28.00	35.559	SIRD
1993-07-07T00:30	-1.60	52.20	0	28.00	35.570	SIRD
1993-07-07T06:30	-2.90	52.20	0	27.00	35.411	SIRD
1993-07-07T12:30	-4.40	52.30	0	27.50	35.291	SIRD
1993-07-07T18:30	-5.40	52.30	0	26.00	35.205	SIRD
1993-07-07T18:30	12.80	51.40	0	26.60	36.678	SIRD
1993-07-08T00:30	-7.00	52.40	0	25.50	35.186	SIRD
1993-07-08T06:30	-8.20	52.70	0	25.00	35.344	SIRD
1993-07-08T12:30	-9.70	53.00	0	25.60	35.122	SIRD
1993-07-08T18:30	-11.00	53.20	0	24.50	35.051	SIRD
1993-07-08T18:30	11.40	59.70	0	26.80	36.345	SIRD
1993-07-09T00:30	-12.30	53.60	0	25.00	34.962	SIRD
1993-07-09T00:30	10.80	61.70	0	27.10	36.451	SIRD
1993-07-09T06:30	-13.60	53.70	0	25.20	34.846	SIRD
1993-07-09T12:30	-15.00	54.10	0	25.30	35.064	SIRD
1993-07-09T12:30	9.70	65.90	0	27.60	36.298	SIRD
1993-07-09T18:30	-16.20	54.30	0	24.20	35.154	SIRD
1993-07-10T00:30	-17.70	54.60	0	24.50	35.075	SIRD
1993-07-10T06:30	-19.10	55.00	0	24.50	35.087	SIRD
1993-07-11T18:30	5.80	84.50	0	26.60	34.556	SIRD
1993-07-12T00:30	5.80	86.60	0	27.50	34.131	SIRD
1993-07-12T06:30	5.80	88.60	0	28.10	34.172	SIRD
1993-07-12T12:30	5.90	90.60	0	28.10	33.833	SIRD
1993-07-12T18:30	5.90	92.70	0	28.50	33.672	SIRD
1993-07-13T00:30	6.00	94.60	0	28.60	33.609	SIRD
1993-07-14T06:30	11.90	51.60	0	28.30	36.290	SIRD
1993-07-14T12:30	11.10	51.90	0	24.80	35.724	SIRD
1993-07-14T18:30	10.30	52.10	0	24.90	35.693	SIRD
1993-07-15T00:30	-19.80	56.20	0	24.00	35.198	SIRD
1993-07-15T00:30	9.60	52.40	0	25.30	35.823	SIRD
1993-07-15T06:30	-19.40	54.80	0	24.00	35.206	SIRD
1993-07-15T06:30	8.40	53.00	0	26.90	35.371	SIRD
1993-07-15T06:30	20.40	59.30	0	25.00	36.221	SIRD
1993-07-15T12:30	-19.00	52.90	0	23.80	35.165	SIRD
1993-07-15T12:30	7.60	53.70	0	27.30	35.639	SIRD
1993-07-15T12:30	19.50	58.90	0	29.00	36.264	SIRD
1993-07-15T18:30	-18.60	51.50	0	24.00	35.147	SIRD
1993-07-15T18:30	6.20	54.20	0	27.00	35.513	SIRD
1993-07-15T18:30	18.30	58.50	0	29.00	36.330	SIRD
1993-07-16T00:30	-18.20	50.00	0	24.00	35.093	SIRD
1993-07-16T00:30	4.70	54.30	0	26.40	35.612	SIRD
1993-07-16T00:30	17.30	58.10	0	28.00	36.566	SIRD
1993-07-16T06:30	3.20	54.40	0	26.70	35.537	SIRD
1993-07-16T06:30	16.20	57.60	0	28.00	36.596	SIRD
1993-07-16T12:30	2.10	54.90	0	27.50	35.695	SIRD
1993-07-16T12:30	15.10	57.20	0	28.00	36.590	SIRD
1993-07-16T18:30	0.90	54.90	0	27.80	35.656	SIRD
1993-07-16T18:30	14.10	56.80	0	28.00	36.563	SIRD
1993-07-17T00:30	-0.30	55.10	0	27.30	35.600	SIRD
1993-07-17T00:30	13.00	56.40	0	27.00	36.616	SIRD
1993-07-17T06:30	-15.60	50.60	0	25.00	35.055	SIRD
1993-07-17T06:30	-1.40	55.10	0	27.00	35.533	SIRD
1993-07-17T06:30	12.00	55.90	0	26.00	36.204	SIRD
1993-07-17T12:30	-13.90	50.30	0	25.00	34.958	SIRD
1993-07-17T12:30	-3.00	55.20	0	26.60	35.355	SIRD
1993-07-17T12:30	11.10	55.40	0	26.00	35.556	SIRD
1993-07-17T18:30	-12.20	49.70	0	24.20	34.950	SIRD
1993-07-17T18:30	10.10	54.80	0	26.00	35.515	SIRD
1993-07-18T00:30	-10.60	49.40	0	24.00	35.034	SIRD
1993-07-18T00:30	8.90	54.30	0	26.00	36.339	SIRD
1993-07-18T06:30	-9.00	49.50	0	25.00	35.360	SIRD
1993-07-18T06:30	8.00	53.70	0	26.00	35.567	SIRD
1993-07-18T12:30	-7.50	49.70	0	25.50	35.221	SIRD
1993-07-18T12:30	7.00	53.10	0	27.00	35.366	SIRD
1993-07-18T18:30	-6.00	49.80	0	25.00	35.321	SIRD
1993-07-18T18:30	-5.90	55.50	0	25.50	35.369	SIRD
1993-07-18T18:30	5.80	52.40	0	27.00	35.338	SIRD
1993-07-19T00:30	-7.20	55.50	0	25.80	35.518	SIRD
1993-07-19T00:30	-4.40	50.10	0	25.50	35.366	SIRD
1993-07-19T00:30	4.50	51.70	0	27.00	35.380	SIRD
1993-07-19T06:30	-8.30	55.20	0	24.90	35.387	SIRD
1993-07-19T06:30	-2.70	50.20	0	25.80	35.400	SIRD
1993-07-19T06:30	3.10	50.90	0	27.00	35.360	SIRD
1993-07-19T12:30	-9.80	55.60	0	24.80	35.008	SIRD
1993-07-19T12:30	-1.10	50.40	0	27.00	35.638	SIRD
1993-07-19T12:30	1.80	50.20	0	27.00	35.509	SIRD
1993-07-19T18:30	-11.00	55.40	0	24.40	35.022	SIRD
1993-07-19T18:30	0.60	49.50	0	27.00	35.521	SIRD
1993-07-19T18:30	0.60	50.60	0	27.00	35.529	SIRD
1993-07-20T00:30	-12.60	55.40	0	24.80	35.204	SIRD
1993-07-20T00:30	-0.60	48.90	0	27.00	35.569	SIRD
1993-07-20T00:30	2.10	50.80	0	26.00	35.456	SIRD
1993-07-20T06:30	-13.40	55.20	0	25.20	35.191	SIRD
1993-07-20T06:30	-1.80	48.20	0	27.00	35.497	SIRD
1993-07-20T06:30	3.60	50.90	0	27.00	35.499	SIRD
1993-07-20T12:30	-15.00	55.40	0	25.20	34.945	SIRD
1993-07-20T12:30	-3.00	47.50	0	26.00	35.590	SIRD
1993-07-20T12:30	5.10	51.10	0	27.00	35.522	SIRD
1993-07-20T18:30	-16.30	55.40	0	25.60	35.053	SIRD
1993-07-20T18:30	-4.20	46.90	0	26.00	35.486	SIRD
1993-07-20T18:30	6.60	51.30	0	27.00	35.294	SIRD
1993-07-21T00:30	-17.80	55.40	0	24.70	35.112	SIRD
1993-07-21T00:30	-5.30	46.30	0	25.50	35.402	SIRD
1993-07-21T00:30	7.20	51.50	0	26.00	35.382	SIRD
1993-07-21T06:30	-19.20	55.20	0	24.20	35.178	SIRD
1993-07-21T06:30	-6.60	45.60	0	26.00	35.462	SIRD
1993-07-21T06:30	9.10	51.60	0	22.00	35.300	SIRD
1993-07-21T12:30	-7.70	44.90	0	25.00	35.311	SIRD
1993-07-21T12:30	10.70	51.70	0	22.00	35.639	SIRD
1993-07-21T18:30	-9.00	44.20	0	25.00	35.325	SIRD
1993-07-22T00:30	-10.50	43.50	0	25.50	35.262	SIRD
1993-07-22T00:30	12.30	49.70	0	29.50	36.454	SIRD
1993-07-22T06:30	-11.90	42.60	0	25.50	35.033	SIRD
1993-07-22T12:30	-13.20	42.00	0	26.50	35.036	SIRD
1993-07-22T18:30	-14.70	41.40	0	26.00	35.100	SIRD
1993-07-23T00:30	-16.00	40.70	0	26.00	35.080	SIRD
1993-07-23T06:30	-17.30	39.90	0	26.00	35.152	SIRD
1993-07-23T12:30	-18.60	39.10	0	26.00	35.136	SIRD
1993-07-24T00:30	-20.50	56.60	0	24.00	35.608	SIRD
1993-07-25T12:30	-20.00	57.00	0	24.20	35.331	SIRD
1993-07-25T18:30	-19.60	55.50	0	24.20	35.160	SIRD
1993-07-26T00:30	-19.20	53.90	0	23.50	35.229	SIRD
1993-07-26T06:30	-18.80	52.20	0	24.30	35.156	SIRD
1993-07-26T12:30	-18.40	50.60	0	24.30	35.311	SIRD
1993-07-27T06:30	5.82	85.65	0	27.60	34.711	SIRD
1993-07-27T12:30	5.80	84.48	0	27.40	34.431	SIRD
1993-07-27T17:30	5.78	83.30	0	27.10	34.420	SIRD
1993-07-28T00:30	5.77	82.45	0	26.60	34.412	SIRD
1993-07-28T05:30	5.80	80.75	0	24.40	34.834	SIRD
1993-07-28T12:30	-14.00	50.20	0	24.40	35.016	SIRD
1993-07-28T18:30	-12.30	49.90	0	24.60	34.952	SIRD
1993-07-28T18:30	5.10	52.20	0	24.80	35.590	SIRD
1993-07-29T00:30	-10.60	49.60	0	24.10	35.186	SIRD
1993-07-29T06:30	-9.00	49.50	0	24.20	35.346	SIRD
1993-07-29T06:30	2.50	52.50	0	26.10	35.587	SIRD
1993-07-29T12:30	-7.40	49.90	0	25.00	35.512	SIRD
1993-07-29T18:30	-6.00	50.10	0	25.30	35.274	SIRD
1993-07-29T18:30	0.20	53.10	0	27.20	35.714	SIRD
1993-07-29T18:30	23.00	59.30	0	26.00	36.889	SIRD
1993-07-30T00:30	-4.40	50.20	0	25.90	35.418	SIRD
1993-07-30T06:30	-3.20	53.50	0	27.20	35.765	SIRD
1993-07-30T06:30	-2.60	50.30	0	25.90	35.441	SIRD
1993-07-30T12:30	-4.80	53.70	0	27.00	35.523	SIRD
1993-07-30T12:30	-1.30	50.50	0	26.00	35.564	SIRD
1993-07-30T18:30	-6.10	54.00	0	25.50	36.091	SIRD
1993-07-30T18:30	0.40	50.70	0	26.20	35.436	SIRD
1993-07-31T00:30	2.10	50.90	0	26.50	35.454	SIRD
1993-07-31T06:30	-9.00	54.10	0		35.055	SIRD
1993-07-31T06:30	3.50	51.00	0	25.00	35.484	SIRD
1993-07-31T12:30	-10.30	54.30	0		35.055	SIRD
1993-07-31T12:30	5.50	51.20	0	25.00	35.546	SIRD
1993-07-31T18:30	-11.80	54.50	0	24.10	35.253	SIRD
1993-07-31T18:30	7.30	51.50	0	26.40	35.499	SIRD
1993-08-01T00:30	9.20	51.70	0	25.30	35.235	SIRD
1993-08-01T06:30	-14.50	54.80	0		35.153	SIRD
1993-08-01T06:30	10.90	51.20	0	22.50	35.611	SIRD
1993-08-01T12:30	-15.90	54.80	0		34.975	SIRD
1993-08-01T18:30	-17.10	55.00	0	24.10	35.102	SIRD
1993-08-02T06:30	-20.10	55.10	0	23.20	35.422	SIRD
1993-08-07T06:30	5.80	53.20	0	25.00	35.477	SIRD
1993-08-07T12:30	4.50	53.70	0	26.00	35.448	SIRD
1993-08-07T18:30	3.20	53.90	0	26.20	35.617	SIRD
1993-08-08T00:30	2.00	54.30	0	26.50	35.659	SIRD
1993-08-08T06:30	0.50	54.50	0	26.50	35.613	SIRD
1993-08-08T12:30	-0.80	54.90	0	27.50	35.699	SIRD
1993-08-08T18:30	-2.20	55.20	0	27.00	35.676	SIRD
1993-08-09T00:30	-3.20	55.40	0	25.00	35.419	SIRD
1993-08-10T00:30	-6.70	55.50	0	25.00	35.338	SIRD
1993-08-10T06:30	-9.20	55.50	0	25.10	35.346	SIRD
1993-08-10T12:30	-9.70	55.50	0	25.00	35.249	SIRD
1993-08-10T18:30	-9.50	55.50	0	25.00	35.363	SIRD
1993-08-11T00:30	-12.60	55.40	0	24.90	35.175	SIRD
1993-08-11T06:30	-14.20	55.40	0	24.70	34.900	SIRD
1993-08-11T12:30	-15.50	55.40	0	25.00	34.924	SIRD
1993-08-11T18:30	-17.00	55.30	0	24.20	35.305	SIRD
1993-08-12T00:30	-18.40	55.30	0	24.00	35.092	SIRD
1993-08-12T06:30	-19.90	55.30	0	23.80	35.231	SIRD
1993-08-14T17:30	8.70	81.77	0	28.70	34.104	SIRD
1993-08-15T05:30	11.53	80.83	0	29.00	33.831	SIRD
1993-08-18T00:30	-19.60	55.50	0	22.00	35.162	SIRD
1993-08-18T12:30	-18.80	52.50	0	23.50	35.228	SIRD
1993-08-20T12:30	-16.20	50.40	0	24.00	35.036	SIRD
1993-08-21T00:30	-13.00	50.10	0	24.00	35.089	SIRD
1993-08-21T12:30	-10.70	47.60	0	24.00	35.175	SIRD
1993-08-22T00:30	-8.60	44.80	0	23.50	35.154	SIRD
1993-08-22T06:30	-7.50	43.60	0	24.70	35.474	SIRD
1993-08-22T12:30	-6.50	42.50	0	25.00	35.547	SIRD
1993-08-22T18:30	-5.50	41.20	0	24.50	35.279	SIRD
1993-08-23T00:30	-4.50	40.10	0	24.50	35.422	SIRD
1993-08-25T12:30	-2.80	41.00	0	24.50	35.308	SIRD
1993-08-25T18:30	-1.60	42.30	0	25.10	35.360	SIRD
1993-08-26T00:30	-0.50	43.40	0	25.20	35.389	SIRD
1993-08-26T12:30	1.90	45.90	0	25.00	35.214	SIRD
1993-08-26T18:30	3.20	47.20	0	25.00	35.279	SIRD
1993-08-27T00:30	4.60	48.50	0	24.50	35.223	SIRD
1993-08-27T06:30	6.10	49.40	0	26.00	35.242	SIRD
1993-08-28T00:30	11.30	51.70	0	21.50	35.469	SIRD
1993-08-29T05:30	10.08	81.32	0	28.70	33.622	SIRD
1993-08-29T12:30	8.60	81.80	0	28.80	33.826	SIRD
1993-08-29T17:30	7.12	82.12	0	28.70	33.719	SIRD
1993-08-31T11:30	-9.50	127.96	0	27.01	34.418	CNODC
1993-08-31T12:30	18.00	58.90	0	25.40	35.767	SIRD
1993-09-01T00:30	15.70	57.60	0	23.50	35.826	SIRD
1993-09-01T12:30	13.80	56.60	0	24.00	35.764	SIRD
1993-09-02T00:30	12.20	55.80	0	25.50	35.643	SIRD
1993-09-02T12:30	10.80	54.80	0	25.80	35.686	SIRD
1993-09-03T00:30	9.10	54.10	0	21.40	35.251	SIRD
1993-09-03T12:30	7.40	53.10	0	25.30	35.401	SIRD
1993-09-04T00:30	5.30	51.90	0	25.40	35.414	SIRD
1993-09-04T12:30	3.10	50.70	0	25.20	35.390	SIRD
1993-09-05T00:30	0.90	49.60	0	25.30	35.360	SIRD
1993-09-05T12:30	-1.10	48.40	0	25.20	35.459	SIRD
1993-09-06T00:30	-3.40	47.20	0	24.90	35.368	SIRD
1993-09-06T12:30	-5.90	46.90	0	24.20	35.340	SIRD
1993-09-07T00:30	-8.30	44.60	0	24.30	35.371	SIRD
1993-09-07T06:30	-9.60	43.90	0	23.70	35.107	SIRD
1993-09-07T12:30	-10.90	43.10	0	24.20	35.164	SIRD
1993-09-08T00:30	-13.50	42.00	0	24.40	35.173	SIRD
1993-09-08T06:30	-14.80	41.50	0	24.10	35.217	SIRD
1993-09-09T00:30	-17.90	39.80	0	23.90	35.096	SIRD
1993-09-09T06:30	-19.10	39.10	0	23.70	35.197	SIRD
1993-09-09T12:30	-20.30	38.30	0	24.00	35.236	SIRD
1993-09-09T12:30	10.30	59.00	0	25.50	35.827	SIRD
1993-09-10T12:30	8.60	67.10	0	28.10	39.842	SIRD
1993-09-11T00:30	7.70	71.20	0	27.60	36.366	SIRD
1993-09-11T12:30	6.70	75.20	0	27.60	35.528	SIRD
1993-09-12T00:30	5.90	79.30	0	27.40	35.523	SIRD
1993-09-12T18:30	10.30	51.80	0	22.50	35.592	SIRD
1993-09-13T00:30	9.20	51.90	0	25.00	35.319	SIRD
1993-09-13T06:30	8.10	51.90	0	25.40	35.398	SIRD
1993-09-13T12:30	6.90	51.90	0	26.00	35.421	SIRD
1993-09-13T18:30	5.50	51.90	0	26.50	35.716	SIRD
1993-09-14T00:30	4.10	52.00	0	26.50	35.887	SIRD
1993-09-14T06:30	2.70	52.10	0	26.00	35.489	SIRD
1993-09-14T12:30	1.50	52.20	0	26.00	35.417	SIRD
1993-09-14T12:30	9.40	52.70	0	25.80	35.426	SIRD
1993-09-14T18:30	0.00	52.20	0	27.00	35.616	SIRD
1993-09-15T00:30	-1.30	52.20	0	26.50	35.563	SIRD
1993-09-15T00:30	6.80	53.10	0	25.90	35.377	SIRD
1993-09-15T06:30	-2.90	52.30	0	26.00	35.527	SIRD
1993-09-15T06:30	5.60	53.40	0	26.10	35.616	SIRD
1993-09-15T12:30	-4.30	52.30	0	27.10	35.557	SIRD
1993-09-15T18:30	-5.80	52.30	0	26.00	36.123	SIRD
1993-09-16T00:30	1.60	54.20	0	27.40	35.616	SIRD
1993-09-16T06:30	-8.70	52.70	0	26.00	35.523	SIRD
1993-09-16T12:30	-9.10	53.00	0	23.60	35.584	SIRD
1993-09-16T12:30	-1.30	54.90	0	27.70	35.749	SIRD
1993-09-16T18:30	-9.60	53.30	0	25.50	35.835	SIRD
1993-09-17T00:30	-12.90	53.60	0	25.00	35.458	SIRD
1993-09-17T06:30	-14.50	53.90	0	24.70	35.205	SIRD
1993-09-17T12:30	-15.80	54.30	0	25.00	35.176	SIRD
1993-09-17T18:30	-17.50	54.60	0	23.50	35.150	SIRD
1993-09-18T00:30	-18.90	54.90	0	23.00	35.195	SIRD
1993-09-18T00:30	-7.90	55.50	0	26.10	35.208	SIRD
1993-09-18T12:30	-10.90	55.50	0	25.30	35.427	SIRD
1993-09-21T12:30	4.60	82.40	0	27.20	35.020	SIRD
1993-09-21T18:30	5.50	81.00	0	27.80	35.561	SIRD
1993-09-22T12:30	-18.70	50.70	0	24.40	35.196	SIRD
1993-09-23T00:30	-18.50	57.00	0	23.00	35.164	SIRD
1993-09-23T18:30	-14.00	55.90	0	25.20	35.427	SIRD
1993-09-24T00:30	-12.50	55.60	0	25.00	35.448	SIRD
1993-09-24T06:30	-10.80	55.10	0	25.00	35.384	SIRD
1993-09-24T06:30	7.30	78.90	0	26.80	35.812	SIRD
1993-09-24T12:30	-18.80	52.40	0	23.70	36.773	SIRD
1993-09-24T12:30	7.70	77.10	0	27.50	35.748	SIRD
1993-09-24T18:30	-7.60	54.40	0	26.10	35.823	SIRD
1993-09-24T18:30	8.20	75.30	0	27.00	35.513	SIRD
1993-09-25T00:30	-19.60	55.40	0	23.50	35.180	SIRD
1993-09-25T00:30	-6.20	54.10	0	26.00	35.644	SIRD
1993-09-25T06:30	-4.50	53.70	0	27.00	35.473	SIRD
1993-09-25T06:30	9.10	71.70	0	29.00	36.523	SIRD
1993-09-25T12:30	-2.80	53.50	0	27.00	35.196	SIRD
1993-09-25T12:30	9.50	69.90	0	28.30	36.799	SIRD
1993-09-25T18:30	-1.20	53.30	0	28.00	35.672	SIRD
1993-09-25T18:30	9.90	68.10	0	27.40	36.847	SIRD
1993-09-26T00:30	0.30	53.10	0	27.00	35.742	SIRD
1993-09-26T00:30	9.90	51.90	0	23.80	35.470	SIRD
1993-09-26T06:30	2.00	52.80	0	27.00	35.350	SIRD
1993-09-26T06:30	8.80	52.00	0	25.00	35.468	SIRD
1993-09-26T06:30	10.70	64.40	0	27.90	36.535	SIRD
1993-09-26T12:30	3.50	52.60	0	27.00	35.624	SIRD
1993-09-26T12:30	7.60	52.10	0	25.20	35.586	SIRD
1993-09-26T12:30	11.00	62.50	0	27.00	36.055	SIRD
1993-09-26T18:30	5.00	52.40	0	26.00	35.498	SIRD
1993-09-26T18:30	6.20	52.30	0	26.00	35.446	SIRD
1993-09-26T18:30	11.30	60.80	0	26.40	36.049	SIRD
1993-09-27T00:30	-13.50	50.80	0	24.50	35.373	SIRD
1993-09-27T00:30	4.90	52.40	0	25.00	36.353	SIRD
1993-09-27T00:30	6.60	52.20	0	26.00	35.569	SIRD
1993-09-27T06:30	3.30	52.70	0	26.50	35.689	SIRD
1993-09-27T06:30	8.20	52.00	0	26.00	35.592	SIRD
1993-09-27T06:30	12.10	57.30	0	25.60	36.183	SIRD
1993-09-27T12:30	-11.00	48.30	0	24.30	35.371	SIRD
1993-09-27T12:30	1.90	52.90	0	27.30	35.664	SIRD
1993-09-27T12:30	9.90	51.90	0	24.00	35.465	SIRD
1993-09-27T12:30	12.50	55.70	0	26.00	36.212	SIRD
1993-09-27T18:30	0.40	53.10	0	27.20	35.562	SIRD
1993-09-27T18:30	11.50	51.70	0	25.00	35.572	SIRD
1993-09-27T18:30	12.80	54.00	0	26.00	35.716	SIRD
1993-09-28T00:30	-8.70	45.80	0	25.60	35.704	SIRD
1993-09-28T00:30	-1.00	53.30	0	25.60	35.609	SIRD
1993-09-28T06:30	-2.60	53.50	0	26.90	35.607	SIRD
1993-09-28T12:30	-6.50	43.00	0	25.50	35.612	SIRD
1993-09-28T12:30	-4.10	53.80	0	26.20	35.593	SIRD
1993-09-28T18:30	-5.50	53.90	0	26.20	35.528	SIRD
1993-09-29T00:30	-7.00	54.30	0	24.60	35.528	SIRD
1993-09-29T06:30	-8.40	54.60	0	26.00	35.474	SIRD
1993-09-29T12:30	-9.90	54.90	0	26.00	35.583	SIRD
1993-09-29T18:30	-11.40	55.30	0	25.20	35.417	SIRD
1993-09-30T00:30	-12.90	55.70	0	25.00	35.634	SIRD
1993-09-30T06:30	-14.40	56.10	0	23.50	35.195	SIRD
1993-09-30T12:30	-15.80	56.40	0	23.60	35.160	SIRD
1993-09-30T18:30	-17.40	56.80	0	24.00	35.144	SIRD
1993-10-01T00:30	-18.90	57.10	0	22.00	35.292	SIRD
1993-10-01T12:30	1.90	45.90	0	26.10	35.459	SIRD
1993-10-02T00:30	-20.60	56.10	0	22.00	35.286	SIRD
1993-10-02T12:30	8.10	50.30	0	25.50	35.462	SIRD
1993-10-04T00:30	-20.40	56.60	0	20.00	35.280	SIRD
1993-10-05T00:30	-19.80	56.40	0	22.00	35.213	SIRD
1993-10-05T06:30	-19.40	54.60	0	22.50	35.286	SIRD
1993-10-05T12:30	-18.90	52.90	0	23.50	35.366	SIRD
1993-10-05T18:30	-18.60	51.30	0	23.00	35.165	SIRD
1993-10-06T00:30	-18.30	50.00	0	22.00	35.306	SIRD
1993-10-08T00:30	-16.80	50.10	0	22.20	35.400	SIRD
1993-10-08T12:30	-13.80	50.30	0	24.00	35.295	SIRD
1993-10-09T00:30	-11.10	48.10	0	23.10	35.259	SIRD
1993-10-09T06:30	-10.30	46.50	0	25.00	35.523	SIRD
1993-10-09T12:30	-9.20	45.10	0	25.70	35.696	SIRD
1993-10-09T18:30	-8.10	43.80	0	25.60	35.593	SIRD
1993-10-10T00:30	-6.90	42.60	0	24.60	35.428	SIRD
1993-10-10T06:30	-5.60	41.30	0	25.20	35.678	SIRD
1993-10-10T12:30	-4.40	40.10	0	26.10	35.349	SIRD
1993-10-12T00:30	-3.30	40.60	0	24.80	35.282	SIRD
1993-10-12T12:30	-1.50	42.80	0	25.80	35.388	SIRD
1993-10-12T18:30	-0.60	44.00	0	25.00	35.456	SIRD
1993-10-13T00:30	0.70	45.10	0	25.00	35.446	SIRD
1993-10-13T06:30	1.90	46.40	0	26.00	35.316	SIRD
1993-10-13T06:30	10.50	51.50	0	25.50	35.530	SIRD
1993-10-13T12:30	3.00	47.70	0	26.90	35.392	SIRD
1993-10-13T18:30	4.70	48.70	0	24.80	35.248	SIRD
1993-10-14T00:30	6.20	49.60	0	24.10	35.288	SIRD
1993-10-14T06:30	5.40	53.10	0	27.00	35.753	SIRD
1993-10-14T06:30	7.90	50.50	0	25.40	35.455	SIRD
1993-10-14T12:30	4.40	53.60	0	27.50	35.685	SIRD
1993-10-14T12:30	9.50	51.30	0	26.90	35.525	SIRD
1993-10-14T18:30	3.10	53.50	0	27.00	35.502	SIRD
1993-10-15T00:30	1.70	54.10	0	26.00	35.608	SIRD
1993-10-15T06:30	0.20	54.20	0	27.00	35.538	SIRD
1993-10-15T12:30	-1.20	54.90	0	28.00	35.566	SIRD
1993-10-15T18:30	-20.40	39.00	0	25.20	35.364	SIRD
1993-10-15T18:30	-2.30	55.10	0	27.50	35.566	SIRD
1993-10-16T00:30	-19.10	39.80	0	25.50	35.270	SIRD
1993-10-16T06:30	-17.70	40.50	0	26.00	35.236	SIRD
1993-10-16T12:30	-16.40	41.30	0	27.00	35.270	SIRD
1993-10-16T18:30	-15.20	41.90	0	27.20	35.274	SIRD
1993-10-16T18:30	-5.30	55.30	0	26.50	35.595	SIRD
1993-10-17T00:30	-13.90	42.60	0	27.00	35.251	SIRD
1993-10-17T00:30	-7.10	55.50	0	26.50	35.444	SIRD
1993-10-17T06:30	-12.60	43.30	0	27.00	35.280	SIRD
1993-10-17T06:30	-8.20	55.30	0	26.50	35.381	SIRD
1993-10-17T12:30	-11.30	44.00	0	26.80	35.215	SIRD
1993-10-17T12:30	-9.90	55.40	0	26.50	35.523	SIRD
1993-10-17T18:30	-11.10	55.20	0	25.50	35.300	SIRD
1993-10-17T18:30	-10.00	44.60	0	25.20	35.531	SIRD
1993-10-18T00:30	-12.70	55.40	0	24.80	35.206	SIRD
1993-10-18T00:30	-8.70	45.20	0	26.00	35.533	SIRD
1993-10-18T06:30	-13.60	55.20	0	24.50	35.179	SIRD
1993-10-18T06:30	-7.50	45.80	0	26.00	35.565	SIRD
1993-10-18T12:30	-15.50	55.40	0	25.00	35.128	SIRD
